"Gene","CBX4_Down"
"TBC1D8B",0
"TBC1D8B",0
"TBC1D9",0
"TBC1D9B",0
"TBCA",0
"TBCB",0
"TBCCD1",0
"TBCD",-1.4186
"TBCE",0
"TBCEL",0
"TBCK",0
"TBK1",0
"TBKBP1",0
"TBL1",0
"TBL1X",0
"TBL1XR1",0
"TBL1XR1",0
"TBL1XR1",0
"TBL1XR1",0
"TBL1Y",0
"TBL2",0
"TBL3",0
"TBLR1",0
"TBN",0
"TBP",0
"TBPL1",0
"TBPL2",0
"TBR1",0
"TBRG1",0
"TBRG4",0
"TBX1",-1.4258
"TBX1",-1.4258
"TBX10",0
"TBX15",-1.7207
"TBX18",0
"TBX19",0
"TBX19",0
"TBX2",0
"TBX20",0
"TBX21",0
"TBX22",0
"TBX3",0
"TBX3",0
"TBX3-iso",0
"TBX4",0
"TBX5",0
"TBX5",0
"TBX6",0
"TBXA2R",0
"TBXAS1",0
"TC1",0
"TC10",0
"TC21",0
"TC3",0
"TCAF1",0
"TCAF2",0
"tcag7.907",2.0109
"TCAIM",0
"TCAM-1",0
"TCAP",0
"TCBAP0758",0
"TCEA1",0
"TCEA1",0
"TCEA2",0
"TCEA3",0
"TCEA3",0
"TCEA3",0
"TCEAL1",0
"TCEAL2",0
"TCEAL3",0
"TCEAL4",0
"TCEAL5",0
"TCEAL6",0
"TCEAL7",0
"TCEAL7",0
"TCEAL8",0
"TCEAL9",0
"TCEANC",0
"TCEANC2",0
"TCEB1",0
"TCEB2",0
"TCEB2",0
"TCEB3",0
"TCEB3",0
"TCEB3B",0
"TCEB3C",0
"TCEB3CL2",0
"TCEB3L",0
"TCERG1",0
"TCERG1L",0
"TCF-3",0
"TCF1",0
"TCF1",0
"TCF12",0
"TCF12",0
"TCF12",0
"TCF15",0
"TCF15",0
"TCF19",-1.7314
"TCF19",-1.7314
"TCF2",0
"TCF2",0
"TCF20",0
"TCF21",0
"TCF23",0
"TCF24",0
"TCF25",1.5141
"TCF25",1.5141
"TCF3",0
"TCF3",0
"TCF4",0
"TCF7",0
"TCF7L1",0
"TCF7L2",0
"TCF7L2",0
"TCF8",0
"TCFL5",0
"TCFL5",0
"TCHH",1.4415
"TCHHL1",0
"TCHP",0
"TCIRG1",0
"TCL1A",0
"TCL1B",1.6874
"TCL6",0
"TCN1",1.6816
"TCN2",0
"TCOF1",-1.8589
"TCOF1",-1.8589
"TCP1",0
"TCP10",0
"TCP10L",0
"TCP10L2",0
"TCP11",0
"TCP11L1",0
"TCP11L2",0
"TCP11X2",0
"TCRA",0
"TCRB",0
"TCRBV13S1-TCRBJ2S1",0
"TCRG",0
"TCRGC2",0
"TCTA",0
"TCTE1",0
"TCTE3",0
"TCTEX1D1",0
"TCTEX1D2",0
"TCTEX1D4",0
"TCTN1",0
"TCTN2",0
"TCTN3",0
"TDG",0
"TDGF1",0
"TDGF1",0
"TDGF1P3",0
"TDGF3",0
"TDH",0
"TDO2",0
"TDP1",0
"TDP2",0
"TDPGD",0
"TDRD1",0
"TDRD10",0
"TDRD12",0
"TDRD3",0
"TDRD5",0
"TDRD6",0
"TDRD7",0
"TDRD9",0
"TDRKH",0
"TDRKH",0
"TDRP",0
"TEAD1",0
"TEAD2",-1.4643
"TEAD3",0
"TEAD3",0
"TEAD4",-1.4403
"TEC",0
"TEC",0
"TECPR1",0
"TECPR2",0
"TECR",0
"TECRL",0
"TECTA",0
"TECTB",0
"TED",0
"TEDDM1",0
"TEF",0
"TEF",0
"TEFM",0
"TEK",0
"TEKT1",0
"TEKT2",0
"TEKT3",0
"TEKT4",0
"TEKT4P2",0
"TEKT5",0
"TEL2",0
"TELO2",-1.4992
"TEM1",0
"TEM2",0
"TEM7",0
"TENC1",-1.909
"TENM1",0
"TENM2",0
"TENM3",0
"TENM4",0
"TEP1",0
"TEP1",0
"TEPP",0
"TEPSIN",0
"TERA",0
"TERB1",0
"TERB2",0
"TERE1",0
"TERF1",-1.5138
"TERF1",-1.5138
"TERF1",-1.5138
"TERF2",0
"TERF2IP",0
"TERT",0
"TES",0
"TESC",0
"TESK1",0
"TESK2",0
"TESMIN",0
"TESPA1",0
"TET1",0
"TET2",0
"TETM4",0
"TEX10",0
"TEX101",0
"TEX11",0
"TEX12",0
"TEX13A",0
"TEX13B",0
"TEX14",0
"TEX15",0
"TEX19",0
"TEX2",0
"TEX22",0
"TEX26",0
"TEX261",0
"TEX264",0
"TEX28",0
"TEX29",0
"TEX30",0
"TEX33",0
"TEX35",0
"TEX36",0
"TEX37",0
"TEX38",0
"TEX40",0
"TEX43",0
"TEX9",0
"TF",0
"TFAM",-1.4502
"TFAM",-1.4502
"TFAP2A",0
"TFAP2B",0
"TFAP2C",0
"TFAP2D",0
"TFAP2E",0
"TFAP4",0
"TFB1M",0
"TFB2M",0
"TFCP2",0
"TFCP2",0
"TFCP2L1",0
"TFDP1",0
"TFDP1",0
"TFDP2",0
"TFDP3",0
"TFE3",0
"TFEB",0
"TFEC",0
"TFEC",0
"TFF1",0
"TFF2",0
"TFG",0
"TFIIS",0
"TFIP11",0
"TFNR",0
"TFPI",0
"TFPI2",1.4449
"TFPI2",1.4449
"TFPIbeta",0
"TFPT",0
"TFR2",0
"TFRC",0
"TG",0
"TGDS",0
"tgf-beta",0
"TGFA",1.4717
"TGFB1",0
"TGFB1I1",0
"TGFB2",0
"TGFB2",0
"TGFB3",0
"TGFB3",0
"TGFBI",2.1431
"TGFBR1",0
"TGFBR2",1.5646
"TGFBR3",0
"TGFBR3L",0
"TGFBRAP1",0
"TGIF",0
"TGIF1",0
"TGIF2",0
"TGIF2LX",0
"TGIF2LY",0
"TGM1",0
"TGM2",0
"TGM2",0
"TGM3",0
"TGM4",0
"TGM5",0
"TGM6",0
"TGM7",0
"TGOLN2",0
"TGOLN2",0
"TGS1",0
"TGT",0
"TH",0
"TH1",0
"TH1L",0
"TH1L",0
"THADA",0
"THAP1",0
"THAP10",0
"THAP11",0
"THAP12",0
"THAP2",0
"THAP2",0
"THAP3",0
"THAP4",0
"THAP5",0
"THAP5P1",0
"THAP6",0
"THAP7",0
"THAP8",0
"THAP9",0
"THBD",0
"THBS1",1.5175
"THBS1",1.5175
"THBS2",0
"THBS3",0
"THBS4",0
"THEG",0
"THEG5",0
"THEGL",0
"THEM2",0
"THEM4",0
"THEM5",0
"THEM6",0
"THEMIS",0
"THEMIS2",0
"THG-1",0
"THG1L",0
"THNSL1",0
"THNSL2",0
"THOC1",0
"THOC2",0
"THOC3",0
"THOC5",0
"THOC6",-1.549
"THOC7",0
"THOP1",0
"THP1",0
"THPO",0
"THRA",-1.4259
"THRA",-1.4259
"THRA1",0
"THRAP1",0
"THRAP1",0
"THRAP2",0
"THRAP2",0
"THRAP3",0
"THRAP3",0
"THRAP3",0
"THRAP4",0
"THRAP5",0
"THRAP6",0
"THRB",0
"THRSP",0
"THSD1",0
"THSD4",1.4579
"THSD7A",0
"THTPA",0
"thTPO",0
"THUMPD1",0
"THUMPD2",0
"THUMPD3",0
"THW",0
"THY1",0
"THYN1",0
"TIA1",0
"TIAF1",0
"TIAL1",0
"TIAM1",0
"TIAM2",1.4741
"TICAM1",0
"TICAM1",0
"TICAM2",0
"TICRR",0
"TIE1",0
"TIFA",0
"TIFAB",0
"TIGAR",0
"TIGD1",0
"TIGD1",0
"TIGD2",0
"TIGD3",0
"TIGD4",0
"TIGD5",0
"TIGD6",0
"TIGD6",0
"TIGD7",0
"TIGIT",0
"TIL3",0
"TILZ4a",0
"TILZ4b",0
"TIM22",0
"TIM23",0
"TIMD4",0
"TIMELESS",-1.5705
"TIMELESS",-1.5705
"TIMM10",0
"TIMM10B",0
"TIMM13",0
"TIMM13A",0
"TIMM13B",0
"TIMM17A",0
"TIMM17B",0
"TIMM21",0
"TIMM22",0
"TIMM23",0
"TIMM44",0
"TIMM8A",0
"TIMM8B",0
"TIMM9",0
"TIMMDC1",0
"TIMP1",0
"TIMP2",0
"TIMP3",1.4717
"TIMP4",0
"TI0.0G",0
"TI0.0GL1",1.4255
"TINF2",0
"TINUR",0
"TIP120",0
"TIP30",0
"TIP39",0
"TIPARP",0
"TIPIN",0
"TIPR",0
"TIPRL",0
"TIRAP",0
"TITF1",0
"TITF1",0
"TJAP1",0
"TJP1",0
"TJP2",0
"TJP3",0
"tk",0
"TK1",0
"TK2",0
"TK2",0
"TKFC",0
"TKT",0
"TKTL1",0
"TKTL2",0
"TLCD1",0
"TLCD2",2.1762
"TLDC1",0
"TLDC2",0
"TLE1",0
"TLE2",0
"TLE3",0
"TLE3",0
"TLE4",0
"TLE4",0
"TLE6",0
"TLH29",0
"TLH6",0
"TLK1",0
"TLK2",0
"TLL1",0
"TLL2",1.443
"TLN1",0
"TLN1",0
"TLN2",0
"TLN2",0
"TLOC1",0
"TLOC1",0
"TLOC1",0
"TLR1",0
"TLR10",0
"TLR2",1.4099
"TLR3",0
"TLR4",0
"TLR4",0
"TLR4",0
"TLR5",0
"TLR6",0
"TLR6",0
"TLR7",0
"TLR8",0
"TLR9",0
"TLX1",0
"TLX2",0
"TLX2",0
"TLX3",0
"TM2D1",0
"TM2D2",0
"TM2D3",0
"TM4SF1",0
"TM4SF18",0
"TM4SF19",0
"TM4SF20",0
"TM4SF4",0
"TM4SF5",0
"TM6SF1",0
"TM6SF2",0
"TM7SF2",1.7113
"TM7SF2",1.7113
"TM7SF3",0
"TM7SF3",0
"TM9SF1",0
"TM9SF2",0
"TM9SF3",0
"TM9SF4",0
"TMA16",0
"TMA7",0
"TMBIM1",0
"TMBIM4",0
"TMBIM6",0
"TMC1",0
"TMC2",0
"TMC3",0
"TMC4",0
"TMC5",0
"TMC6",0
"TMC7",0
"TMC8",0
"TMCC1",0
"TMCC1",0
"TMCC2",0
"TMCC3",1.4057
"TMCC3",1.4057
"TMCO1",0
"TMCO1",0
"TMCO2",0
"TMCO3",0
"TMCO4",0
"TMCO5A",0
"TMCO6",0
"TMCO7",0
"TMED1",0
"TMED10",0
"TMED10P1",0
"TMED2",0
"TMED3",0
"TMED4",1.4468
"TMED5",0
"TMED5",0
"TMED6",0
"TMED7",0
"TMED8",0
"TMED9",1.4002
"TMEFF1",0
"TMEFF2",0
"TMEM1",0
"TMEM10",0
"TMEM10",0
"TMEM100",0
"TMEM101",0
"TMEM102",0
"TMEM104",0
"TMEM105",0
"TMEM106A",0
"TMEM106B",0
"TMEM106C",0
"TMEM107",0
"TMEM107",0
"TMEM108",0
"TMEM109",0
"TMEM11",0
"TMEM110",0
"TMEM110-MUSTN1",0
"TMEM111",0
"TMEM112",0
"TMEM112",0
"TMEM114",0
"TMEM115",0
"TMEM116",0
"TMEM117",0
"TMEM119",0
"TMEM120A",0
"TMEM120B",0
"TMEM121",0
"TMEM123",0
"TMEM125",1.4113
"TMEM126A",0
"TMEM126B",0
"TMEM127",0
"TMEM128",0
"TMEM129",0
"TMEM130",0
"TMEM131",0
"TMEM132A",1.6622
"TMEM132B",0
"TMEM132C",0
"TMEM132D",0
"TMEM132E",0
"TMEM133",0
"TMEM134",0
"TMEM135",0
"TMEM136",0
"TMEM138",0
"TMEM139",0
"TMEM140",0
"TMEM141",0
"TMEM142B",0
"TMEM142B",0
"TMEM143",-1.4148
"TMEM144",0
"TMEM145",0
"TMEM147",0
"TMEM149",0
"TMEM14A",0
"TMEM14B",0
"TMEM14C",0
"TMEM15",0
"TMEM150A",0
"TMEM150B",0
"TMEM150C",0
"TMEM151A",0
"TMEM151B",0
"TMEM154",0
"TMEM155",0
"TMEM156",0
"TMEM158",0
"TMEM158",0
"TMEM159",1.4002
"TMEM159",1.4002
"TMEM160",0
"TMEM161A",0
"TMEM161B",0
"TMEM163",0
"TMEM164",0
"TMEM165",0
"TMEM165",0
"TMEM167A",0
"TMEM167B",0
"TMEM168",0
"TMEM169",0
"TMEM16A",0
"TMEM16A",0
"TMEM16D",0
"TMEM16D",0
"TMEM17",0
"TMEM170",0
"TMEM170",0
"TMEM170A",0
"TMEM170B",0
"TMEM171",0
"TMEM173",0
"TMEM174",0
"TMEM175",0
"TMEM176A",0
"TMEM176B",0
"TMEM177",0
"TMEM178A",0
"TMEM178B",0
"TMEM179B",0
"TMEM18",0
"TMEM18",0
"TMEM180",0
"TMEM181",0
"TMEM182",0
"TMEM183A",0
"TMEM183B",0
"TMEM184A",0
"TMEM184B",0
"TMEM184C",0
"TMEM185A",0
"TMEM185B",0
"TMEM186",0
"TMEM187",0
"TMEM188",0
"TMEM19",0
"TMEM190",0
"TMEM192",0
"TMEM194A",0
"TMEM196",0
"TMEM198",0
"TMEM199",0
"TMEM2",1.8305
"TMEM2",1.8305
"TMEM20",0
"TMEM20",0
"TMEM200A",0
"TMEM200B",0
"TMEM200C",0
"TMEM201",0
"TMEM202",0
"TMEM203",0
"TMEM204",0
"TMEM205",0
"TMEM206",0
"TMEM207",0
"TMEM208",0
"TMEM209",0
"TMEM210",0
"TMEM212",0
"TMEM213",0
"TMEM214",0
"TMEM215",0
"TMEM216",0
"TMEM217",1.486
"TMEM218",0
"TMEM219",0
"TMEM22",1.4809
"TMEM220",0
"TMEM221",0
"TMEM222",0
"TMEM223",0
"TMEM225",0
"TMEM229A",0
"TMEM229B",0
"TMEM230",0
"TMEM231",0
"TMEM232",0
"TMEM233",0
"TMEM235",0
"TMEM236",0
"TMEM237",0
"TMEM238",0
"TMEM239",0
"TMEM240",0
"TMEM241",0
"TMEM242",0
"TMEM243",0
"TMEM244",0
"TMEM245",0
"TMEM246",0
"TMEM248",0
"TMEM249",0
"TMEM25",0
"TMEM252",0
"TMEM253",0
"TMEM254",0
"TMEM255A",0
"TMEM255B",0
"TMEM256",0
"TMEM257",0
"TMEM258",0
"TMEM259",0
"TMEM26",0
"TMEM260",0
"TMEM261",0
"TMEM263",0
"TMEM266",0
"TMEM267",0
"TMEM268",0
"TMEM27",0
"TMEM28",0
"TMEM30A",0
"TMEM30B",-1.4553
"TMEM31",0
"TMEM33",0
"TMEM35",0
"TMEM35A",0
"TMEM35B",0
"TMEM37",0
"TMEM38A",0
"TMEM38B",-1.6521
"TMEM38B",-1.6521
"TMEM39A",0
"TMEM39B",0
"TMEM4",0
"TMEM40",1.5687
"TMEM41A",0
"TMEM41B",0
"TMEM42",0
"TMEM43",0
"TMEM44",0
"TMEM44",0
"TMEM45A",2.1436
"TMEM45B",0
"TMEM46",0
"TMEM46",0
"TMEM47",0
"TMEM48",0
"TMEM48",0
"TMEM5",0
"TMEM50A",0
"TMEM50B",0
"TMEM50B",0
"TMEM51",0
"TMEM52",-1.4468
"TMEM52B",0
"TMEM53",0
"TMEM54",0
"TMEM55A",-1.4019
"TMEM55B",0
"TMEM56",0
"TMEM57",0
"TMEM59",0
"TMEM59L",0
"TMEM60",0
"TMEM61",0
"TMEM61",0
"TMEM62",0
"TMEM63A",0
"TMEM63B",0
"TMEM63C",0
"TMEM64",-1.4908
"TMEM64",-1.4908
"TMEM65",0
"TMEM66",1.9069
"TMEM67",0
"TMEM68",0
"TMEM69",0
"TMEM70",0
"TMEM71",0
"TMEM72",0
"TMEM74",0
"TMEM74B",0
"TMEM75",0
"TMEM79",1.5194
"TMEM81",0
"TMEM82",0
"TMEM86A",1.8803
"TMEM86B",0
"TMEM87A",0
"TMEM87B",1.435
"TMEM87B",1.435
"TMEM88",1.4595
"TMEM88B",0
"TMEM89",0
"TMEM8A",0
"TMEM8B",0
"TMEM8C",0
"TMEM9",0
"TMEM91",0
"TMEM92",0
"TMEM94",0
"TMEM95",0
"TMEM97",-1.4607
"TMEM97",-1.4607
"TMEM97",-1.4607
"TMEM98",0
"TMEM98",0
"TMEM99",0
"TMEM9B",0
"TMEPAI",0
"TMEPAI",0
"TMF1",0
"TMG3",0
"TMG4",0
"TMIE",0
"TMIGD1",0
"TMIGD2",0
"TMLHE",0
"TMLHE",0
"TMLHE",0
"TMOD1",0
"TMOD2",0
"TMOD3",0
"TMOD4",0
"TMPIT",0
"TMPO",-1.5509
"TMPPE",0
"TMPRSS11A",0
"TMPRSS11B",1.508
"TMPRSS11D",0
"TMPRSS11E",1.7068
"TMPRSS11F",0
"TMPRSS13",0
"TMPRSS13",0
"TMPRSS2",0
"TMPRSS3",0
"TMPRSS3d",0
"TMPRSS4",0
"TMPRSS5",0
"TMPRSS6",0
"TMPRSS7",0
"TMPRSS9",0
"TMSB10",0
"TMSB15A",0
"TMSB15B",0
"TMSB4X",1.4718
"TMSB4X",1.4718
"TMSB4XP6",0
"TMSB4Y",0
"TMSL3",0
"TMSL3",0
"TMTC1",0
"TMTC2",0
"TMTC3",1.5078
"TMTC4",-1.5825
"TMTC4",-1.5825
"TMUB1",0
"TMUB2",0
"TMX",0
"TMX1",0
"TMX2",0
"TMX3",0
"TMX4",0
"T0.0P",2.1039
"TNC",1.8779
"TNF",0
"TNF",0
"TNFAIP1",0
"TNFAIP2",2.187
"TNFAIP3",1.7816
"TNFAIP3",1.7816
"TNFAIP6",0
"TNFAIP8",0
"TNFAIP8L1",0
"TNFAIP8L2",0
"TNFAIP8L3",0
"TNFRSF10A",0
"TNFRSF10B",0
"TNFRSF10B",0
"TNFRSF10C",0
"TNFRSF10D",0
"TNFRSF11A",0
"TNFRSF11B",0
"TNFRSF12",0
"TNFRSF12A",0
"TNFRSF13B",0
"TNFRSF13C",0
"TNFRSF14",0
"TNFRSF17",0
"TNFRSF18",0
"TNFRSF19",0
"TNFRSF1A",0
"TNFRSF1A",0
"TNFRSF1B",0
"TNFRSF21",0
"TNFRSF25",0
"TNFRSF4",0
"TNFRSF6B",0
"TNFRSF8",0
"TNFRSF9",0
"TNFSF10",1.4379
"TNFSF11",0
"TNFSF12",0
"TNFSF13",0
"TNFSF13B",0
"TNFSF14",0
"TNFSF15",0
"TNFSF18",0
"TNFSF4",0
"TNFSF5",0
"TNFSF7",0
"TNFSF8",0
"TNFSF9",0
"TNG1",0
"TNG2",0
"TNIK",1.4744
"TNIP1",0
"TNIP2",0
"TNIP3",0
"TNK1",0
"TNK2",0
"TNKL",0
"TNKS",0
"TNKS",0
"TNKS1BP1",0
"TNKS2",0
"TNMD",0
"TNN",0
"TNNC1",0
"TNNC2",0
"TNNI1",0
"TNNI2",-1.9273
"TNNI3",0
"TNNI3K",0
"TNNT1",0
"TNNT2",1.6433
"TNNT3",0
"TNP1",0
"TNP2",0
"TNPO1",1.4275
"TNPO2",0
"TNPO3",0
"TNR",0
"TNRC1",0
"TNRC18",0
"TNRC18",0
"TNRC3",0
"TNRC4",0
"TNRC5",0
"TNRC5",0
"TNRC6A",1.4644
"TNRC6B",1.6882
"TNRC6C",-1.4104
"TNRC6C",-1.4104
"TNS",0
"TNS1",0
"TNS2",0
"TNS3",0
"TNS4",0
"TNXB",0
"TOB1",1.4376
"TOB2",1.4191
"TOB2",1.4191
"TOE1",0
"TOK-1",0
"TOLLIP",0
"TOLLIP",0
"TOM1",0
"TOM1L1",0
"TOM1L1",0
"TOM1L1",0
"TOM1L2",2.2328
"tom22",0
"TOMM20",0
"TOMM20",0
"TOMM20L",0
"TOMM22",0
"TOMM34",0
"TOMM40",0
"TOMM40L",0
"TOMM5",0
"TOMM6",0
"TOMM7",0
"TOMM70",0
"TONSL",0
"TOP1",1.6642
"TOP1MT",0
"TOP2A",0
"TOP2B",0
"TOP3A",-1.4658
"TOP3B",0
"TOPAZ1",0
"TOPBP1",0
"TOPK",0
"TOPORS",0
"TOR1A",0
"TOR1AIP1",0
"TOR1AIP1",0
"TOR1AIP1",0
"TOR1AIP2",0
"TOR1B",0
"TOR2A",0
"TOR3A",0
"TOR4A",0
"TOSO",0
"TOX",0
"TOX",0
"TOX2",0
"TOX3",0
"TOX4",0
"TP53",0
"TP53AIP1",0
"TP53AP1",0
"TP53AP1",0
"TP53BP1",0
"TP53BP2",0
"TP53I11",0
"TP53I11",0
"TP53I13",0
"TP53I13",0
"TP53I3",1.6057
"TP53INP1",2.287
"TP53INP2",0
"TP53RK",0
"TP53TG1",0
"TP53TG3",0
"TP53TG5",0
"TP63",0
"TP73",-1.4057
"TP73",-1.4057
"TP73L",0
"TP73L",0
"TPBG",0
"TPBGL",0
"TPCN1",0
"TPCN2",0
"TPD52",0
"TPD52",0
"TPD52L1",0
"TPD52L2",0
"TPD52L3",0
"TPGS1",0
"TPGS2",0
"TPH1",0
"TPH2",0
"TPI1",0
"TPI1P2",0
"TPK1",0
"TPM1",1.6307
"TPM1",1.6307
"TPM1",1.6307
"TPM2",0
"TPM2",0
"TPM3",0.099
"TPM3",0.099
"TPM3",0.099
"TPM3P9",0
"TPM4",0
"TPMT",0
"TPMT",0
"TPO",0
"TPP1",0
"TPP2",0
"TPPP",0
"TPPP2",0
"TPPP3",0
"TPR",0
"TPR",0
"TPRA1",0
"TPRG1",0
"TPRG1L",0
"TPRKB",0
"tprmet fusion",0
"TPRN",0
"TPRX1",0
"TPRXL",0
"TPS1",0
"TPSAB1",0
"TPSB2",0
"TPSD1",0
"TPSG1",0
"TPST1",1.4917
"TPST2",0
"TPT",0
"TPT1",0
"TPTE",0
"TPTE2",0
"TPX2",0
"TR2D15",0
"TRA16",0
"TRA16",0
"TRA2A",0
"TRA2A",0
"TRA2B",0
"TRABD",0
"TRABD2A",0
"TRABD2B",0
"TRAD-d1",0
"TRADD",0
"TRAF1",0
"TRAF1",0
"TRAF2",0
"TRAF3",0
"TRAF3",0
"TRAF3IP1",0
"TRAF3IP2",0
"TRAF3IP3",2.1709
"TRAF3IP3",2.1709
"TRAF4",0
"TRAF5",0
"TRAF6",0
"TRAF7",0
"TRAF7",0
"TRAFD1",0
"TRAG3",0
"TRAIL-R4",0
"TRAIP",0
"TRAK1",0
"TRAK2",0
"TRAK2",0
"TRAM1",0
"TRAM1L1",0
"TRAM2",0
"TRAM2",0
"TRANK1",0
"TRAP1",0
"TRAP150",0
"TRAP95",0
"TRAPPC1",0
"TRAPPC10",0
"TRAPPC11",0
"TRAPPC12",0
"TRAPPC13",0
"TRAPPC2",0
"TRAPPC2L",0
"TRAPPC2P1",0
"TRAPPC3",0
"TRAPPC3L",0
"TRAPPC4",0
"TRAPPC5",0
"TRAPPC5",0
"TRAPPC6A",0
"TRAPPC6B",0
"TRAPPC8",0
"TRAPPC9",0
"TRAT1",0
"TRB1",0
"TRB2",0
"TRB3",0
"TRB4",0
"TRB5",0
"TRB6",0
"TRBV21OR9-2",0
"TRBV23OR9-2",0
"TRC8",0
"TRDMT1",-1.401
"TRDMT1",-1.401
"TRDMT1",-1.401
"TRDN",0
"TREF",0
"TREH",0
"TREM1",0
"TREM2",0
"TREM2",0
"TREML1",0
"TREML2",0
"TREML4",0
"TRERF1",0
"TRERF1",0
"TREX1",-1.4067
"TREX2",0
"TRFP",0
"TRGC2",0
"TRGV1",0
"TRGV3",0
"TRGV5",0
"TRGV7",0
"TRGV9",0
"TRH",0
"TRHDE",0
"TRHR",0
"TRIAD3",0
"TRIAP1",0
"TRIB1",0
"TRIB1",0
"TRIB2",0
"TRIB3",0
"TRIB3",0
"TRIL",0
"TRIM",0
"TRIM10",0
"TRIM11",0
"TRIM13",0
"TRIM13",0
"TRIM14",0
"TRIM15",0
"TRIM15",0
"TRIM16",0
"TRIM16L",0
"TRIM17",0
"TRIM2",1.4282
"TRIM2",1.4282
"TRIM21",0
"TRIM22",0
"TRIM22",0
"TRIM23",0
"TRIM24",0
"TRIM25",0
"TRIM25",0
"TRIM26",0
"TRIM26",0
"TRIM26",0
"TRIM27",0
"TRIM27",0
"TRIM28",0
"TRIM29",0
"TRIM29",0
"TRIM3",0
"TRIM31",0
"TRIM32",0
"TRIM32",0
"TRIM33",0
"TRIM33",0
"TRIM34",1.4566
"TRIM35",0
"TRIM36",0
"TRIM36",0
"TRIM37",0
"TRIM37",0
"TRIM38",1.6097
"TRIM38",1.6097
"TRIM39",0
"TRIM39-RPP21",0
"TRIM4",0
"TRIM4",0
"TRIM40",0
"TRIM41",0
"TRIM42",0
"TRIM42",0
"TRIM43",0
"TRIM43B",0
"TRIM44",0
"TRIM45",0
"TRIM46",0
"TRIM47",-1.5774
"TRIM49",0
"TRIM49B",0
"TRIM49C",0
"TRIM49D1",0
"TRIM5",0
"TRIM5",0
"TRIM50",0
"TRIM51",0
"TRIM52",0
"TRIM54",0
"TRIM55",0
"TRIM56",0
"TRIM58",0
"TRIM59",0
"TRIM59",0
"TRIM6",0
"TRIM6-TRIM34",0
"TRIM60",0
"TRIM61",0
"TRIM62",0
"TRIM62",0
"TRIM63",0
"TRIM64",0
"TRIM64B",0
"TRIM65",0
"TRIM66",0
"TRIM67",0
"TRIM68",0
"TRIM69",0
"TRIM69",0
"TRIM7",0
"TRIM71",0
"TRIM72",0
"TRIM73",0
"TRIM74",0
"TRIM8",0
"TRIM9",0
"TRIML1",0
"TRIML2",1.5136
"TRIO",1.4939
"TRIO",1.4939
"TRIOBP",0
"TRIP10",0
"TRIP11",0
"TRIP12",1.4131
"TRIP13",-1.4489
"Trip230",0
"TRIP4",0
"TRIP6",0
"TRIQK",0
"TRIT1",0
"trkC",0
"TRMO",0
"TRMT1",0
"TRMT10A",0
"TRMT10B",0
"TRMT10C",0
"TRMT11",0
"TRMT112",0
"TRMT12",0
"TRMT13",0
"TRMT1L",0
"TRMT2A",-1.4116
"TRMT2B",0
"TRMT44",0
"TRMT5",0
"TRMT6",0
"TRMT61A",0
"TRMT61B",0
"TRMU",0
"TRN-SR",0
"TR0.0U1AP",0
"TRNP1",1.9408
"TRO",0
"TROAP",-1.6994
"TROVE2",0
"TROVE2",0
"trp-1",0
"TRP6",0
"trp7",0
"TRPA1",0
"TRPC1",0
"TRPC3",0
"TRPC4",0
"TRPC4AP",0
"TRPC5",0
"TRPC5OS",0
"TRPC6",0
"TRPC7",0
"TRPM1",0
"TRPM2",0
"TRPM3",0
"TRPM3",0
"TRPM4",0
"TRPM5",0
"TRPM6",0
"TRPM7",1.5685
"TRPM8",0
"TRPS1",0
"TRPT1",0
"TRPV1",1.5816
"TRPV2",0
"TRPV3",0
"TRPV3",0
"TRPV4",0
"TRPV5",0
"TRPV6",0
"TRRAP",1.5898
"TRUB1",0
"TRUB2",0
"truncated AKR",0
"TRX2",0
"TRXR2A",0
"TRY2P",0
"TSA1902",0
"TSACC",0
"TSBP",0
"TSC1",0
"TSC2",0
"TSC22D1",0
"TSC22D2",0
"TSC22D2",0
"TSC22D3",0
"TSC22D4",0
"TSC22D4",0
"TSC501",0
"TSCOT",0
"TSEN15",0
"TSEN2",0
"TSEN34",0
"TSEN54",0
"TSFM",0
"TSG",0
"TSG101",0
"TSGA10",1.5608
"TSGA13",0
"TSGA14",-1.4564
"TSHB",0
"TSHZ1",-1.4314
"TSHZ2",0
"TSHZ2",0
"TSHZ3",-1.4164
"TSKS",0
"TSKU",0
"TSLP",0
"TSLRP",0
"TSN",0
"TSN",0
"TS0.0RE1",0
"TS0.0X",0
"TS0.0XIP1",0
"TSP50",0
"TSPAN-4",0
"TSPAN-6",0
"TSPAN1",1.8579
"TSPAN10",0
"TSPAN11",0
"TSPAN12",0
"TSPAN13",0
"TSPAN14",0
"TSPAN15",0
"TSPAN16",0
"TSPAN17",0
"TSPAN18",0
"TSPAN19",0
"TSPAN2",0
"TSPAN3",0
"TSPAN31",0
"TSPAN32",0
"TSPAN33",0
"TSPAN4",-1.4376
"TSPAN5",0
"TSPAN5",0
"TSPAN6",0
"TSPAN7",0
"TSPAN8",0
"TSPAN9",0
"TSPEAR",0
"TSPO",0
"TSPO2",0
"TSPOAP1",0
"TSPY",0
"TSPY1",0
"TSPY2",0
"TSPY3",0
"TSPY4",0
"TSPY8",0
"TSPYL1",0
"TSPYL1",0
"TSPYL2",0
"TSPYL2",0
"TSPYL4",0
"TSPYL5",1.4657
"TSPYL6",0
"TSR1",0
"TSR2",0
"TSR3",0
