Gene,Trial_Gene
MGC3103,-0.003653556
CHIC2,-2.715971141
FLJ22009,-1.810467018
RAD54B,-0.491217713
ZNF180,-0.03367481
FLJ21870,0.549738162
BCL11A,-0.044134686
BCL11A,-0.030373967
FLJ10578,0.119548418
CLC,0.117287215
FLJ10094,-0.035980398
FLJ10858,-0.719197858
FLJ11036,-0.295382831
FLJ13150,2.40E-05
CECR1,-0.06584844
FLJ23221,0.012423595
LOC51319,0.02392869
GCNT3,0.275702424
MYOZ,0.03238125
POLQ,-0.172863783
SNCAIP,-0.005488598
FLJ13346,-0.088107544
NSP1,0.023210973
ANGPTL2,0.017921805
PRDM10,0.07590119
OTRPC4,-0.047245621
FLJ22637,-0.344350993
FLJ22637,-0.101260503
SN,0.007681675
BM042,0.01096612
B3GAT1,-0.007734775
FJX1,-0.01994036
FLJ10474,0.02066506
FLJ22324,0.004293097
FLJ10847,-0.014287654
FLJ21802,0.011292363
FLJ20605,-0.085004306
BCL11B,-0.040947544
CLIC3,0.170146871
FLJ21816,-0.000617163
FLJ10565,-0.007390951
ELOVL4,-2.023935926
CDKN1C,0.163984596
CDKN1C,-0.110970177
HUNK,0.068151234
FLJ12628,0.007507201
DLL3,0.00389435
FLJ11287,0.131016226
FLJ23459,-0.01453768
FLJ20406,0.048861786
FLJ23495,-0.123963569
MAWBP,-0.112647753
FLJ22624,-0.320358634
MGC2376,-0.024987294
DKFZp434P0116,-0.01126108
COX15,-0.026531295
ZNF16,-0.006037787
RTN3,0.013541215
FLJ21044,0.280525206
BM040,-0.250910274
POLYDOM,0.233901679
NME7,-0.034610864
RHCG,-0.31078541
BM039,-0.000681785
FLJ13909,-0.088383698
C11ORF14,0.07011379
FLJ20986,0.050091877
FLJ23412,0.011242112
FLJ21125,0.024784762
LOC51226,0.012253361
RAB26,-0.150477937
FLJ21276,0.182135206
KCNJ16,0.304213782
LOC57404,-0.065514845
MGC4090,0.14674503
FLJ21144,-0.008895469
SOX18,0.007940028
MGC3295,-0.016075486
FLJ23045,-0.095011982
GIOT-3,0.013664843
FLJ20761,-0.0585127
FLJ20048,0.040752365
FLJ20668,0.144064878
LOC64146,0.026514941
FLJ12401,-0.030741799
ABCA7,-0.017150969
CPEB1,0.007194103
RAB3IL1,-0.022770901
FLJ13593,0.032882517
MGC2776,-0.038063565
FLJ21079,-0.604747589
HSD-3.1,-0.054777097
PS-PLA1,-0.859773427
MGC1203,0.122899952
MGC11230,0.255951684
FLJ20535,-0.153259383
FLJ20311,-0.117706305
FLJ10922,0.009910522
LOC51611,0.119172044
LOC51286,0.022212172
FLJ12847,0.018280064
LOC51296,0.071188222
NINJ2,-0.560558202
ZNF26,0.024897929
LOC56906,-0.022355641
DUOX1,-0.005615343
PTD013,-0.008732951
PRO1843,0.002776696
C21ORF4,-0.015462401
DKFZP564P1916,0.058165775
FLJ23403,0.003966142
LOC51595,-0.008117691
FLJ20216,-0.003605398
FLJ20216,0.104802102
LOC51105,0.070069658
MS4A4,0.002363274
FLJ13962,-0.009032171
MGC4645,0.072036663
FLJ21817,0.020854448
DKFZP434L0117,-0.009249826
FGG,0.01024615
SIRT6,0.00812384
XT3,-0.006586336
KCNK5,0.003207591
FLJ21963,0.075366174
FLJ23451,-0.200601718
LOC51135,-0.13446693
DKFZp761C07121,0.075780926
FLJ20245,0.008698842
CLASPIN,-0.063371952
FLJ20429,-0.107458156
FLJ12785,0.034415461
BAG4,-0.090853436
COL4A3BP,-0.134200705
FLJ12649,-0.057515487
FLJ12700,0.221385938
FLJ12296,0.064067688
FLJ20635,0.100251365
DD96,-0.183268322
FLJ12929,0.07097641
MGC2470,0.029644161
C4ST,0.38259538
FLJ14260,-0.045628717
FLJ12584,0.014075849
FLJ12584,-0.115317393
FBXO22,0.03305066
LOC56965,-0.001288235
CLDN15,-0.012731191
FLJ10103,0.092303698
PXR2b,-0.000542806
LRP1B,-0.209513172
LOC51134,-0.169378928
CASQ1,-0.239270296
FLJ20186,0.042351331
POP2,0.169587072
FLJ10116,0.166171454
ALG6,-0.011278859
FLJ20105,-0.373101391
FLJ10713,-0.055520866
FLJ14103,0.001426388
FT005,0.072411947
PTPLA,-0.066328895
FLJ11808,0.010256313
PCDH12,0.011138199
LOC51274,0.047784724
FLJ12598,-0.009720238
ATP8A2,0.002989812
RANBP17,0.022048521
MGC5509,0.079894802
MGC4659,0.005765304
DECR2,-0.011421513
FLJ22494,-0.103216372
LOC64166,-0.111849231
FLJ20706,-0.009173647
MGC3129,0.038487469
PRV1,-0.13376225
FLJ11588,-0.093607533
DKFZp761G122,-0.312357953
LOC51327,0.071841689
FLJ20170,-0.015331103
PRO2900,0.001370686
FLJ23591,0.021364425
FLJ22191,0.177244269
FLJ22393,-0.020455326
FLJ11360,-0.006961436
PRO1741,0.026278884
FLJ21478,0.03794395
FLJ22622,0.040441142
TBX3-iso,0.004737492
FZD3,0.037465385
IFRG28,0.126248176
FLJ14084,-0.050750848
HSA250839,-0.046121282
FLJ10724,-0.044797386
FLJ10715,-0.050209408
LOC56920,-0.250157126
FLJ22573,-0.081551333
FLJ20073,0.112016442
MGC10791,-0.030737571
LPAAT-delta,-0.079258224
FLJ11127,0.248553992
FLJ22593,0.494988048
FLJ20054,0.031255706
HS3ST2,0.198670695
FLJ23017,0.034871332
FLJ10675,0.198481341
TEM7,-0.02164487
TMOD2,0.118026404
PLAC1,-0.390805547
FLJ11222,-0.423175641
LOC51087,0.049793892
FLJ21924,0.222730909
FLJ11168,0.052112763
CPNE7,0.043338895
LOC56953,0.044381086
MGC2494,-0.014775719
FLJ13605,0.072760038
FLJ20070,0.047932261
CARKL,0.00376196
CARKL,-0.034837879
HSA272268,0.0029431
FLJ11090,-0.03392989
APOL6,0.042330852
FLJ20280,0.049528722
FLJ10986,-0.077548966
CLST11240,-0.00117629
FLJ10033,0.053409594
FLJ11181,0.139442999
MGC4171,0.04976204
LPAAT-gamma1,-0.018100317
KIAA0748,0.004293583
TREM2,-0.016678685
NLGN3,0.247959751
DUOX2,0.053828582
TTID,-0.324033313
PRX2,0.031402532
FLJ20045,0.099686705
MGC10764,-0.055911168
FLJ20300,0.355657477
VLCS-H2,-0.012959629
FLJ20174,-0.33079134
LBP-9,-0.079906184
Rbcc728,-0.128191233
PCDH9,0.0072876
FLJ20225,0.025657852
FLJ12505,0.036821212
FLJ21603,-0.006813533
MGC10772,-0.06591139
HEY2,0.10586459
FN3K,0.028202765
FLJ22529,-0.257524296
CERD4,-0.072525685
FLJ23191,-0.146505932
FLJ13693,0.144665942
FLJ20967,0.114868945
FLJ11155,-0.89176132
FLJ21148,-0.096250463
RASAL1,0.021117748
STAG3,0.12009316
FLJ11016,0.068819892
CBX8,0.060885028
FLJ22792,-0.14199771
FLJ20392,0.006498564
FLJ12571,-0.0567215
LOC64167,-0.414547154
LIN-7B,0.001406514
LOC51267,0.004240219
RPL36,0.002755827
KIAA1608,-0.044224368
FZD10,-0.169167282
FLJ12586,-0.011267314
MGC4093,0.015745218
CRYZL1,-0.010916537
FLJ22418,0.026508651
INCENP,-0.227066512
FLJ11753,-0.007198236
FLJ20298,-0.502877085
SMPX,0.007473574
NOX4,0.306892909
FLJ10996,0.25768901
FLJ13993,0.017828673
FLJ11125,0.020539021
FLJ22690,0.210459404
FOG2,-0.303401265
FLJ20980,-0.042484955
LOC51333,0.004715445
FLJ20555,0.06217253
FLJ22477,-0.026717601
FLJ22477,-0.064020629
MTL5,0.006097066
FLJ10461,-0.060773857
PILR(ALPHA),-0.001699738
NPR3,0.008932098
FLJ11539,-0.002758045
FLJ23384,-0.02795395
SNX16,0.034415532
FLJ10979,0.04337814
SLC6A14,-2.812150543
MUCDHL,0.009193608
MGAT4A,1.327526547
FLJ20257,-0.012380213
RDHL),-0.223563555
FLJ22002,-0.016411868
MGC10520,-0.060989388
FLJ22028,-0.006874922
ANGPTL3,0.264154424
FLJ12921,-0.187479985
FLJ22965,0.040484079
FN5,0.018221267
RAB4B,0.0287725
SCLY,0.101449747
FLJ20195,0.024870934
FLJ23132,0.101998219
DGCR8,0.097227954
MGC2463,0.283432609
LATS1,0.265612298
FLJ11316,-0.393420407
FLJ12116,-0.082157493
FLJ10482,0.019941773
LOC51275,0.006452927
FLJ10206,0.032306266
HSPC007,0.173402448
NTT5,-0.306539004
FLJ20330,0.020410839
MTRF1,-0.082869844
FLJ12457,0.594913121
SUT1,0.004365285
P450RAI-2,-0.090821159
FLJ23233,0.105040257
UCP3,0.091179583
FLJ10101,-0.062228399
ITGB1BP2,0.057256762
RAI1,0.054010812
LOC51265,0.078780878
HOXC13,0.024329902
FLJ10466,-0.056446158
FLJ21579,-0.702046805
PRDM8,0.006285336
MGC10796,-2.790479808
C17,0.011168136
FLJ12572,-0.075245208
TCL6,0.003307118
TNG1,0.002364177
AICDA,0.055697397
FLJ20051,-0.028224391
IPP,0.001293967
FLJ10188,0.205280836
BARX1,0.032438193
FLJ23040,-0.04647934
FLJ22237,0.015607563
KIAA0798,0.021539311
FLJ23506,0.011242106
EHF,0.060055526
FLJ13590,-0.403560989
FLJ13941,0.017659606
MGC2991,0.125198672
ZNF14,0.040509047
FLJ10628,-0.166532247
MGC2742,-3.088096829
FLJ23537,0.171224559
FLJ20160,0.027453087
CLECSF9,0.012236157
G5C,-0.257579644
FLJ10634,-0.047912842
NARF,-0.006528339
LOC51191,0.026196458
DSCR1L2,-0.007151219
HSPC157,-0.170256733
CLIC5,0.185957824
FLJ12627,-0.325477121
ANKHZN,-0.009588823
LOC64116,0.078192278
FLJ12668,0.027336224
FLJ13197,-0.192716543
LOC51313,0.395022875
MGC3279,0.005540704
FLJ23188,0.049245767
LOC51029,0.046552413
DKFZp434M0331,0.025640047
FLJ13842,0.017773376
KLF13,-0.020852386
MGC3130,0.00067581
FLJ23053,-0.113635759
FLJ23053,-0.007632342
FLJ23033,-0.19063143
KCNK4,0.016806607
LHX6,-0.016392959
FLJ10260,-0.26442128
FLJ23047,-0.030758364
FLJ10786,-0.02943758
SPAG4,-0.14759466
FRAT1,0.012165074
CLECSF5,0.114191152
FLJ20208,0.188826243
TM6SF1,0.934800164
FLJ12800,-0.00542752
MAGEL2,-0.072705454
FLJ20716,0.135179605
CALCYON,0.083834889
FLJ12526,0.098410246
GPR85,0.144627002
NR1,0.005288132
FLJ20626,-0.010070098
FLJ11183,-0.096043131
BHMT2,-0.095527285
CYP2C8,0.003462694
MGC4161,-0.006333833
PRO2801,-0.254259472
FLJ10213,0.065340712
SNT-2,-0.083215297
DKK2,0.03680541
MMP28,-0.155507581
HYPE,0.085665138
SLC21A12,0.049205377
ENPP3,0.009605617
LOC51340,-0.015324074
ECEL1,0.075941295
PRO0813,-0.004382691
HZFW1,-0.208771871
FLJ23024,0.114699612
FLJ10517,-0.059635719
FLJ10928,-0.014283033
GMPPB,0.005112305
FLJ21034,-0.01384285
LTBP3,-0.012816982
FLJ13181,0.026426227
ZNF258,-0.014452576
ZNF258,-0.155726098
POP3,0.176719468
LOC51077,-0.13288008
FSP-2,0.00178488
MGC2550,-0.019638437
KLF8,-0.210296394
C3IP1,-0.003261348
VLCS-H1,0.077066722
LOC51022,-3.185998992
STE,0.062588671
ADAMTS5,-0.298884258
GPR87,-0.012145421
TRHDE,0.91616378
PSTPIP2,-0.016302923
D1S155E,0.002070874
FLJ11305,-0.008770558
FLJ10936,-0.716776482
LOC58498,-0.005752997
FLJ11850,0.011819407
FLJ21069,-3.113338271
GRTH,0.057537993
FLJ13881,-0.000581265
CLECSF6,-0.415890374
FLJ21934,-0.00337255
LRRC2,0.360645641
TIAM2,-0.018281998
FLJ10600,-0.031243505
MCOLN1,0.029968573
C11ORF17,-0.002489342
GLUC,0.003334552
FLJ10884,0.084174009
GALNT6,0.078613147
FLJ10063,-0.092683054
FLJ11190,0.154434109
FLJ20733,-0.046452179
UCH37,-0.012680596
HT013,0.021822135
ACE2,-0.717212313
LOC51207,-0.120349656
FLJ20284,-0.038253972
FLJ21687,0.00098991
FLJ20538,-0.303240351
FLJ22578,0.04038168
SZF1,-0.087974519
FLJ11209,-0.009256053
FLJ20075,-0.335432315
IL21R,0.264798223
FLJ12799,-0.010434527
FLJ23548,-0.053513891
LOC55862,-0.031772318
FLJ11106,0.21999288
HOOK1,-0.043109422
AIPL1,0.28520763
BM037,-0.142701582
HSPC138,0.001433037
FLJ21106,-0.012758354
FLJ20813,0.017241711
SERF1B,0.004481682
LOC57110,-0.131005664
LOC57110,-0.037777975
HS3ST3A1,-0.769403054
MGC5601,0.00566843
FLJ12684,0.042465121
FLJ10597,0.01472311
LOC56899,0.001690551
FLJ23311,-0.934878191
SLC2A9,0.081913576
TAC3,0.01567412
FLJ22252,0.015938278
LOC54518,-0.047643786
FLJ13841,-0.000575413
FLJ22551,0.091709317
FLJ12612,0.013866418
HSPC159,-2.480081426
PRO2198,-0.051335076
SIGLEC5,-0.056385979
PAD,-0.171443094
FLJ10157,0.118101627
FLJ11004,-0.016810831
HAGE,0.394320294
GPR86,0.069969161
FLJ12057,0.148731222
FLJ13984,-0.102744065
FLJ21140,0.004892779
FLJ22612,-0.191476135
KCNE1L,-0.163305713
MGC2603,-0.026425738
ERO1-L(BETA),0.492386725
FLJ22408,0.027284425
LOC51334,-0.125615262
FLJ20321,-0.022871404
MGC5395,-0.07175491
CYP2C9,-0.009970431
FLJ23109,0.091057007
ZNF255,-0.005543546
LOC63929,-0.134280662
FLJ21240,0.122906603
FLJ10469,-0.64143677
APOB48R,0.107427508
KIAA1620,0.00613653
TBR1,0.433712382
CLCA4,-0.541567843
FLJ20401,-0.022266641
ACVR2B,0.042918726
ELOVL2,-0.175518394
DKFZp761P1010,0.555378335
CEZANNE,0.117812912
FLJ21986,-0.209705668
FLJ21031,0.174836826
IRAK-M,0.262912034
FLJ22389,-0.054205352
FLJ10494,0.005708322
HAR,0.006885778
SGKL,-0.318095229
FLJ20342,-0.015896117
HCA127,-0.016674072
FLJ12768,-0.115324134
HIVEP3,0.01225609
MFI2,0.003307688
LUC7A,-0.295139621
NEUROD6,0.11785155
LOC57018,0.031616477
SIRT4,-0.24958342
EDAR,0.020240007
PDL2,0.006046313
C9ORF9,-0.185164561
PRSS21,-0.063200699
TINF2,-0.007430349
GDF3,-0.046760069
SGRF,0.026419639
ZNF287,0.17290764
IL22R,-0.047989619
XAGE-1,0.073724122
MGC3048,0.073870442
BRDG1,0.03393928
FLJ20641,-0.075487398
FLJ20581,0.116047964
MAGEE1,-0.002828604
FLJ13273,0.010752548
FLJ11457,0.274622239
LOC64102,-0.190537644
NOD2,-0.021466168
BSPECV,-0.109043812
VPREB3,0.030738093
TUBAL2,0.017959266
FLJ13798,-0.093244595
FLJ10460,0.006955584
FLJ22490,-0.045263305
FLJ10665,-0.002418147
MUCDHL,0.055255507
MUCDHL,0.013989003
ANKH,0.046205439
FLJ22349,0.098163905
FLJ11328,-0.16640358
FLJ11328,-0.021409555
FLJ11278,-0.163438277
HSD17B7,-0.008016687
FLJ20251,0.052644737
LOC51630,-0.026706756
FLJ10650,-0.00924179
FLJ10339,-0.264145997
PEGASUS,0.071910018
BCDO,-0.020428437
C5R1,0.308727597
FLJ12618,-0.056924905
C1ORF10,0.605097688
SLC2A6,0.048120559
FLJ10601,0.003124735
FLJ10601,0.090832219
FLJ20958,0.006437895
FLJ20276,-0.262892806
FLJ20378,0.111249184
FLJ20255,0.019138242
DKFZp434L0850,0.092512274
LOC51625,-0.316361015
LOC55867,0.068280314
PRO2472,0.02015907
BPES,0.355357921
LOC51023,-0.018521156
FLB6421,-0.106907535
RTDR1,-0.239422929
NPC1L1,0.048313732
FLJ23093,0.005461025
GNA14,-0.107579942
PRO2086,-0.125702372
NXF3,0.011767525
C12ORF3,0.012910253
FLJ11795,0.315935649
FLJ10816,-0.014137959
FELL,-0.005889858
CDH10,0.004965492
KCNN2,-0.049631815
FLJ22419,0.03207272
TZFP,0.109971749
EPB41L4,-0.071916776
EPB41L4,-0.003980255
FLJ10583,0.147117174
FLJ22344,0.208119383
FLJ22004,-0.400765003
GAN,0.087299195
TSP50,-0.033867339
FLJ20188,-0.004302092
FLJ13955,-0.024735073
FLJ20449,-0.021525966
BLTR2,-2.44E-05
FXYD7,0.114010231
LLT1,-5.34E-05
FLJ20513,-0.401386979
FLJ10647,0.019981188
SLC7A9,0.006415872
CRYBA2,0.012901747
FLJ20674,0.411847937
HAND1,0.048735329
DNMT3L,-0.092355329
SNX11,0.017675304
FLJ23554,0.041227625
BRAL1,0.217592169
LUC7L,0.069307898
FLJ21669,-0.033074747
FLJ21159,0.070394353
LOC51284,-0.112424117
TERA,0.17152559
ALDH12,0.694950232
FLJ22671,0.379508978
FLJ13942,0.01135296
FLJ10490,-0.037237208
FLJ14280,-0.000536225
LALP1,0.06355342
CATX-15,-0.071305269
FLJ13441,0.00552217
FLJ11767,-0.105128619
LOC51054,0.007655028
LOC56891,-0.118178738
FLJ14297,-0.237154299
KPTN,0.01510536
EHM2,0.011366737
LOC64170,0.023038704
HSA277165,0.020886517
LOC51725,0.004831545
FLJ20309,0.02377037
CNNM1,0.01297153
TP53TG3,0.006783738
FLJ10921,-0.402903139
FLJ23235,0.094709627
ACT,-0.10150934
LSR7,-0.009290331
FLJ13096,-0.163801341
FLJ23189,-0.334503573
FLJ23420,0.054930782
LOC57397,0.004455714
FLJ12660,-0.126595948
TMPRSS3,-0.002074444
PP3501,-0.472299985
LOC64180,-0.005586412
SE57-1,0.132538194
MGC5499,0.015850515
MGC2615,0.169674177
NUDT6,-0.046752004
FLJ12581,-0.127232635
KIAA1642,0.07853336
FLJ20124,0.006921012
FLJ23153,0.672329876
JPH3,-0.034917051
MGAT4B,0.004561313
SALF,-0.004985756
LOC56287,-0.105122769
PDEF,0.017013752
FLJ22938,0.014160298
FLJ14001,-0.216342907
FLJ11113,-0.02028387
FLJ14303,0.274193398
ATP6N1B,0.359707578
EIF5A2,0.066544269
FLJ12806,0.112094773
SET07,0.003319505
MNAB,-0.011831459
MNAB,0.020632769
FLJ14351,-0.01488685
FLJ14351,0.008283214
TPTE,-0.869329312
FLJ23151,0.023676359
IMUP,0.029088089
C9ORF8,0.04896119
PYY2,0.061335936
CHRNA10,0.049922595
FLJ13224,0.314563382
FLJ21877,-0.001342207
OVC10-2,-0.055522863
ZNF215,0.011342007
FLJ12606,-0.066587311
FLJ11267,0.076450951
SPANXC,0.010523045
FLJ10058,-0.191624331
FLJ10120,-0.00216585
FLJ10120,-0.028396061
FLJ10619,0.010937958
PRO1905,0.115007089
FLJ12735,-0.022510248
HAO1,-0.090330916
IRX4,-0.167336341
MGC2849,0.155393282
FLJ22202,0.333967225
AP4E1,0.004459302
LOC51700,-0.271124947
GSBS,0.029556729
FLJ21032,0.158627069
FLJ11798,0.006108389
CA8,-0.022201652
FLJ11269,-0.310009175
FLJ10079,0.228351719
PC3-96,-0.172213744
SBBI26,0.071744529
SBBI26,0.147456213
FLJ20623,-0.006023914
FLJ20623,-0.015824457
FLJ10891,0.002314897
HSPC063,-0.281144237
NAG-7,-0.063241322
LOC51151,-0.153001288
LOC57118,0.375899204
AF15Q14,-0.10931117
LOC55968,0.322947958
HYAL4,0.351454604
ZNF286,-0.046709433
FLJ12704,0.020037058
FLJ11577,0.007351117
ST7,0.014443257
ST7,-0.022886335
FANCE,-0.106125944
FLJ00030,0.008180563
FLJ20416,-0.013420221
FLJ10385,-0.005305891
FLJ21019,0.221508022
FLJ11082,-0.280502031
FLJ10479,-0.006896362
MGC2487,-0.047841064
DAMS,-0.189421922
KIAA1624,0.024269005
KIAA1624,0.45069394
KLF4,-0.266740241
FLJ20261,0.061809628
PTD015,-0.009426839
FLJ23049,0.06495974
FLJ11045,0.04719049
FLJ23588,-0.000837278
FLJ20043,-0.141834407
IL17B,-0.05917782
FLJ22527,-0.103580901
ERG-1,0.438292853
FLJ22655,0.615728539
IDAX,0.098895143
FLJ10251,-0.169487676
RNF16,0.122126709
LOC51281,-0.001334104
FLJ11608,-0.008674107
FLJ13840,0.002415292
SGY-1,0.029262155
LOC51104,0.125587832
FLJ20313,-0.044635418
ADAMTS9,0.022451504
MYO15,-0.053755503
FLJ10040,-0.281293674
FLJ10040,0.039928776
FLJ20207,-0.094703895
MGC4179,-0.114772192
FLJ14298,-0.055979119
KV8.1,-0.262649476
FLJ20354,-0.155406916
FLJ11715,0.321106098
FLJ10648,0.491578612
FLJ10007,-0.026721328
FLJ10007,-0.292757109
FLJ20370,0.049588386
FLJ23594,0.129893104
MAK,0.060545771
FLJ22756,0.043481907
CNGB3,0.002967052
MGC3260,-0.036242706
FLJ20202,0.036676787
CD244,0.109322252
NESG1,-0.010164278
FLJ20619,-0.079260409
FLJ21665,-0.171259522
N6AMT1,-0.028873487
FLJ20200,0.149891983
GPR88,-0.272955561
LW-1,0.076108982
C12ORF6,0.099235773
NPAS3,0.117353469
LRAT,0.907603727
FLJ20778,0.081573892
MIR,-0.034637475
FLJ22570,0.044426082
FLJ13646,-0.016850008
IL-1H1,0.128573393
FLJ13265,0.011633259
FLJ13189,-0.282523796
TAF2Q,-0.009218906
FLJ10357,0.020793165
LOC51159,0.156745692
FLJ12729,-0.020431522
FLJ20627,-0.024290182
SAMSN1,0.001777517
CYP46,0.116044767
CLDN16,-0.086128667
FLJ20190,-0.103253033
RGS17,0.426942049
FLJ21736,0.012272016
GPVI,0.012151809
NGB,0.060346272
FLJ10244,0.084901317
TPSG1,0.003086561
FLJ13687,0.091603049
LOC51149,-0.00232638
FLJ10083,0.008535954
PDE7B,0.054982555
C11ORF16,0.030996474
FLJ12568,-0.07388085
FLJ13105,-0.074221934
FLJ14069,-0.111170377
FLJ14106,0.167476134
FLJ21865,0.022753951
ZFP93,0.08176428
VSHK1,-0.155336436
MGC4278,0.030542196
FLJ10661,-0.045868385
MGC2780,0.086148614
FLJ10645,0.020187899
PRSC,-0.070998517
SGK2,0.006159136
SNFT,0.059770901
ARPP-21,0.003357482
FLJ23320,-0.20792639
FLJ12476,-0.534131584
SEEK1,0.024308618
FLJ11656,-0.018842241
FLJ11235,-0.112972756
LOC55821,-0.04035483
ELSPBP1,0.024308928
FLJ12761,0.026653135
FLJ20707,0.020480337
FLJ20707,0.063847828
KIAA1453,0.020587332
LOC56996,-0.003106109
FLJ20461,0.148511684
FLJ20047,0.016400173
FLJ20081,0.050721231
FLJ23312,0.022598862
FLJ21302,0.459260295
HSPC053,0.023152861
TCP11,-0.195848919
FSCN3,-0.016961629
LOC58511,0.326534702
FLJ10312,-0.075864061
FLJ10312,-0.010243318
ABCG5,0.055878074
LOC51314,0.16932982
LOC57158,0.04897243
C2ORF2,-0.001724788
HHLA3,0.034860316
FLJ22613,0.103055352
FLJ23514,-0.028158776
FLJ23598,-0.090566635
FLJ23392,-0.142298171
FLJ11500,0.356082058
LGS,-0.385116281
FGF20,0.010000931
PRO1472,-0.001503999
PRO2268,-0.006326091
MDM1,0.224909174
MGC4170,0.074105243
FLJ22639,0.966949384
FLJ20583,-0.08578957
FLJ21369,0.104914853
P53AIP1,-0.447617295
P53AIP1,-0.074517699
PRO0611,0.171147861
SNTG1,-0.038617329
TGFB2,0.106133292
TGFB2,0.054531901
P38IP,0.002510821
PRO2405,0.228894099
PRO2405,0.003691598
FLJ23447,0.008781741
KCNK7,-0.066204061
ZIP2,-0.148050415
CLSP,3.03219033
LOC51086,0.024067102
FLJ21472,0.018461509
LOC51078,0.01198471
UBASH3A,0.337935887
USP25,-0.302685627
ERGL,0.064899893
FLJ21458,0.155403351
UBQLN3,0.075139542
PLA2G2D,-0.017955111
NPHS2,0.03046998
DKFZp434B1222,-0.027605985
MGC5356,0.082283518
FLJ14124,-0.008050891
LANGERIN,0.249077134
NDST3,-0.192422016
FLJ14050,0.148934376
DESC1,-0.489896031
CYP39A1,-0.088517145
TMG3,0.08807331
FLJ12229,0.009928214
DKFZp547M236,-0.149579667
FLJ14195,0.087540749
LOC55908,0.029659264
FLJ20084,0.038102553
FLJ11700,0.025022377
PP13,0.045929449
FLJ13236,0.114358209
GALNT4,0.096167517
VAX2,-0.010567208
MGC4054,-0.01506216
TRAG3,0.013043282
CHST4,0.015397407
HRH3,0.046652508
KCNK12,0.246459508
MGC5566,0.018780109
FLJ13262,-0.156072988
LIVIN,-0.000187512
CYCL,0.010991133
FLJ20320,0.172611288
SEMA6A,0.014043761
SLC16A8,-0.10391015
FLJ11112,0.267434942
FLJ10211,0.081337469
FLJ10246,0.07188723
FLJ10508,0.224902808
SLC21A14,0.311498943
FLJ11383,-0.113755028
FLJ11703,-0.496813005
FLJ11726,-0.038745236
FLJ12122,0.104088846
FLJ12355,0.052409719
FLJ13215,0.098284238
FLJ21272,-0.049619116
FLJ22595,-0.327455615
FLJ13241,0.122293273
LOC51272,0.120806279
FLJ21269,0.031260003
HSPC052,0.033838245
HSPC052,-0.013254721
ODC1,0.210959801
CNT3,0.111945272
LOC55924,0.017631383
HSPC274,-0.134213603
APOL5,0.033152593
PRO0132,0.120801285
HAND2,-0.037582711
GPR75,0.258004405
DELGEF,-0.024803188
DORFIN,-0.002784157
FLJ11006,-0.018967247
SIRP-b2,0.019962487
FLJ20173,-0.011757995
SNTG2,-0.005651826
FLJ20128,-0.006806507
PRO0899,0.013090508
PRO0899,0.0820472
LEAP-1,0.086129816
OTOF,0.004334241
DMRT1,-0.172268597
LSR68,-0.012876802
FLJ22625,0.002880553
LOC51266,0.026737837
ZNF214,-0.534474321
ACTL7B,-0.027500964
DKFZp434H2215,0.193288224
RABL2A,-0.024467903
ACTL7A,-0.017760188
SLC13A1,0.004241008
KERA,0.346918004
LOC51198,0.290105663
GUCY1B2,0.161294947
LOC51733,0.010505076
KCNMB3L,0.053040713
PRO1777,-0.068669718
RHBG,0.041637776
FLJ21120,-0.008087524
FLJ21120,0.488332335
MGC10818,-0.319127363
PRO0943,-0.031350037
LOC63904,0.107605035
FLJ20595,0.02709701
FLJ10381,0.5363253
FLJ21551,-0.184660173
LIM2,0.000747787
FLJ20130,-0.088454824
FLJ10035,0.019096031
CRB1,0.001721467
FLJ22601,-0.225792932
FLJ21596,0.137124546
AUP1,-0.302678507
FLJ10024,-0.007794683
FLJ10024,0.176534326
HSA238982,0.080601835
FLJ11710,0.016444155
PRO2266,0.183317508
FLJ14126,0.124251759
LR8,0.015682643
FLJ13385,-0.097586132
MGC4827,0.034920087
FLJ10408,0.086979521
FLJ10811,0.07922651
FLJ20126,-0.189143416
FLJ21135,0.059936745
DKFZp434A1721,0.082319593
LOC64181,0.908491089
MMP26,0.164638244
LOC51297,-0.00767703
C21ORF62,-0.068926525
TSKS,0.052049825
TSKS,0.01296465
FLJ11783,0.024415529
MGC5560,-0.03774271
PKDREJ,-0.097008034
FSBP,-0.233069527
FLJ10141,-0.370586965
DNPI,0.012030141
TRPC5,0.417735201
FLJ11128,-0.012515507
SLC22A7,0.039708921
FLJ23209,0.00449261
ATP1B4,-0.026037627
FLJ10209,-0.017176079
PHEMX,0.006216774
EN1,-0.268657041
SMS3,0.16926522
IGF2AS,0.040051457
FLJ20359,0.012236053
SSTRIP,0.019782673
FLJ11218,0.110556297
GPR2,0.021010402
P101-PI3K,0.060101657
LOC51173,-0.03572707
PRO1483,-0.026349344
PRO1728,0.042373276
FIZZ3,0.14803206
PRDM11,-0.037546525
DKFZp547G183,0.267432176
KLK14,0.145212642
FLJ11598,-0.08804425
FLJ11800,-0.083667233
FLJ12377,-0.378066134
FLJ13373,0.122464362
FLJ13544,0.38644014
FLJ14100,0.000930264
FLJ22476,0.665445005
FLJ23305,-0.001765341
FLJ12190,-0.002923727
FLJ22596,0.074968253
FLJ22184,0.078790487
FLJ22761,-0.069883261
FLJ12178,0.120606826
GBL,-0.013818249
FLJ20495,-0.002958362
MDS028,0.003215514
MDS028,0.029816001
